,name,location,type,final demand,SP name,SP amount,ES,local demand,local supply,County,State,Country,World,Watershed
process1718,35039,,Unit process,,population,40201,carbon sequestration,,8449128.236,,New Mexico,United States,World,
process1719,35041,,Unit process,,population,19840,carbon sequestration,,40002.48267,,New Mexico,United States,World,
process1720,35043,,Unit process,,population,131302,carbon sequestration,,3115766.585,,New Mexico,United States,World,
process1721,35045,,Unit process,,population,128600,carbon sequestration,,1086991.412,,New Mexico,United States,World,
process1722,35047,,Unit process,,population,29225,carbon sequestration,,4531750.038,,New Mexico,United States,World,
process1723,35049,,Unit process,,population,144209,carbon sequestration,,2503592.383,,New Mexico,United States,World,
process1724,35051,,Unit process,,population,11956,carbon sequestration,,2284001.002,,New Mexico,United States,World,
process1725,35053,,Unit process,,population,17843,carbon sequestration,,4170174.817,,New Mexico,United States,World,
process1726,35055,,Unit process,,population,32775,carbon sequestration,,2580741.326,,New Mexico,United States,World,
process1727,35057,,Unit process,,population,16285,carbon sequestration,,2076632.854,,New Mexico,United States,World,
process1728,35059,,Unit process,,population,4460,carbon sequestration,,1383418.435,,New Mexico,United States,World,
process1729,35061,,Unit process,,population,76172,carbon sequestration,,269247.1302,,New Mexico,United States,World,
process1730,36001,,Unit process,,population,304511,carbon sequestration,,724607.9678,,New York,United States,World,
process1731,36003,,Unit process,,population,48837,carbon sequestration,,1821661.298,,New York,United States,World,
process1732,36005,,Unit process,,population,1386364,carbon sequestration,,159142.6805,,New York,United States,World,
process1733,36007,,Unit process,,population,199928,carbon sequestration,,1338471.264,,New York,United States,World,
process1734,36009,,Unit process,,population,80166,carbon sequestration,,3401836.553,,New York,United States,World,
process1735,36011,,Unit process,,population,79996,carbon sequestration,,930831.8903,,New York,United States,World,
process1736,36013,,Unit process,,population,134599,carbon sequestration,,1629658.462,,New York,United States,World,
process1737,36015,,Unit process,,population,88779,carbon sequestration,,490818.2027,,New York,United States,World,
process1738,36017,,Unit process,,population,50490,carbon sequestration,,1819254.792,,New York,United States,World,
process1739,36019,,Unit process,,population,82054,carbon sequestration,,2663121.013,,New York,United States,World,
process1740,36021,,Unit process,,population,62881,carbon sequestration,,606557.5084,,New York,United States,World,
process1741,36023,,Unit process,,population,49453,carbon sequestration,,918268.114,,New York,United States,World,
process1742,36025,,Unit process,,population,47851,carbon sequestration,,2935296.815,,New York,United States,World,
process1743,36027,,Unit process,,population,297291,carbon sequestration,,1572928.494,,New York,United States,World,
process1744,36029,,Unit process,,population,919542,carbon sequestration,,1105830.265,,New York,United States,World,
process1745,36031,,Unit process,,population,39309,carbon sequestration,,5053634.868,,New York,United States,World,
process1746,36033,,Unit process,,population,51698,carbon sequestration,,4828345.063,,New York,United States,World,
process1747,36035,,Unit process,,population,55358,carbon sequestration,,1910524.929,,New York,United States,World,
process1748,36037,,Unit process,,population,59992,carbon sequestration,,559880.3777,,New York,United States,World,
process1749,36039,,Unit process,,population,49122,carbon sequestration,,1903596.009,,New York,United States,World,
process1750,36041,,Unit process,,population,4835,carbon sequestration,,5168820.224,,New York,United States,World,
process1751,36043,,Unit process,,population,64475,carbon sequestration,,3806447.362,,New York,United States,World,
process1752,36045,,Unit process,,population,117011,carbon sequestration,,3351309.013,,New York,United States,World,
process1753,36049,,Unit process,,population,27062,carbon sequestration,,3142891.992,,New York,United States,World,
process1754,36051,,Unit process,,population,65215,carbon sequestration,,571958.3123,,New York,United States,World,
process1755,36053,,Unit process,,population,72977,carbon sequestration,,992629.1422,,New York,United States,World,
process1756,36055,,Unit process,,population,744746,carbon sequestration,,816550.1098,,New York,United States,World,
process1757,36057,,Unit process,,population,50025,carbon sequestration,,353016.2338,,New York,United States,World,
process1758,36059,,Unit process,,population,1338712,carbon sequestration,,150511.0437,,New York,United States,World,
process1759,36061,,Unit process,,population,1596735,carbon sequestration,,108728.6549,,New York,United States,World,
process1760,36063,,Unit process,,population,215869,carbon sequestration,,433697.7451,,New York,United States,World,
process1761,36065,,Unit process,,population,234336,carbon sequestration,,2197720.96,,New York,United States,World,
process1762,36067,,Unit process,,population,466179,carbon sequestration,,1207970.543,,New York,United States,World,
process1763,36069,,Unit process,,population,107728,carbon sequestration,,1028776.675,,New York,United States,World,
process1764,36071,,Unit process,,population,372951,carbon sequestration,,1207702.649,,New York,United States,World,
process1765,36073,,Unit process,,population,42995,carbon sequestration,,454053.1514,,New York,United States,World,
process1766,36075,,Unit process,,population,122055,carbon sequestration,,1554975.053,,New York,United States,World,
process1767,36077,,Unit process,,population,62147,carbon sequestration,,1876456.98,,New York,United States,World,
process1768,36079,,Unit process,,population,99702,carbon sequestration,,620923.8938,,New York,United States,World,
process1769,36083,,Unit process,,population,159464,carbon sequestration,,1305406.783,,New York,United States,World,
process1770,36085,,Unit process,,population,468374,carbon sequestration,,217298.3897,,New York,United States,World,
process1771,36087,,Unit process,,population,312011,carbon sequestration,,53138.37169,,New York,United States,World,
process1772,36089,,Unit process,,population,112060,carbon sequestration,,6623384.959,,New York,United States,World,
process1773,36091,,Unit process,,population,219832,carbon sequestration,,1789377.796,,New York,United States,World,
process1774,36093,,Unit process,,population,154466,carbon sequestration,,644339.649,,New York,United States,World,
process1775,36095,,Unit process,,population,32617,carbon sequestration,,1070322.954,,New York,United States,World,
process1776,36097,,Unit process,,population,18472,carbon sequestration,,652235.7123,,New York,United States,World,
process1777,36099,,Unit process,,population,35306,carbon sequestration,,350891.2438,,New York,United States,World,
process1778,36101,,Unit process,,population,98992,carbon sequestration,,2560799.112,,New York,United States,World,
process1779,36103,,Unit process,,population,1492360,carbon sequestration,,550413.2748,,New York,United States,World,
process1780,36105,,Unit process,,population,77340,carbon sequestration,,1851411.158,,New York,United States,World,
process1781,36107,,Unit process,,population,51067,carbon sequestration,,762508.1633,,New York,United States,World,
process1782,36109,,Unit process,,population,101570,carbon sequestration,,616169.9098,,New York,United States,World,
process1783,36111,,Unit process,,population,182516,carbon sequestration,,2839808.482,,New York,United States,World,
process1784,36113,,Unit process,,population,65700,carbon sequestration,,2025129.09,,New York,United States,World,
process1785,36115,,Unit process,,population,63108,carbon sequestration,,1385429.911,,New York,United States,World,
process1786,36117,,Unit process,,population,93476,carbon sequestration,,600913.5713,,New York,United States,World,
process1787,36119,,Unit process,,population,950227,carbon sequestration,,399843.2036,,New York,United States,World,
process1788,36121,,Unit process,,population,42092,carbon sequestration,,861806.04,,New York,United States,World,
process1789,36123,,Unit process,,population,25351,carbon sequestration,,524699.9877,,New York,United States,World,
process1790,37001,,Unit process,,population,151170,carbon sequestration,,697396.2903,,North Carolina,United States,World,
process1791,37003,,Unit process,,population,37014,carbon sequestration,,539670.2698,,North Carolina,United States,World,
process1792,37005,,Unit process,,population,11069,carbon sequestration,,334903.8725,,North Carolina,United States,World,
process1793,37007,,Unit process,,population,26699,carbon sequestration,,725075.6472,,North Carolina,United States,World,
process1794,37009,,Unit process,,population,27099,carbon sequestration,,691793.2184,,North Carolina,United States,World,
process1795,37011,,Unit process,,population,17815,carbon sequestration,,573011.7262,,North Carolina,United States,World,
process1796,37013,,Unit process,,population,47542,carbon sequestration,,1456866.808,,North Carolina,United States,World,
process1797,37015,,Unit process,,population,21035,carbon sequestration,,756337.5193,,North Carolina,United States,World,
process1798,37017,,Unit process,,population,34922,carbon sequestration,,1990107.621,,North Carolina,United States,World,
process1799,37019,,Unit process,,population,107925,carbon sequestration,,1836336.443,,North Carolina,United States,World,
process1800,37021,,Unit process,,population,239000,carbon sequestration,,671310.6759,,North Carolina,United States,World,
process1801,37023,,Unit process,,population,90821,carbon sequestration,,1389225.833,,North Carolina,United States,World,
process1802,37025,,Unit process,,population,178396,carbon sequestration,,490895.3926,,North Carolina,United States,World,
process1803,37027,,Unit process,,population,82493,carbon sequestration,,587782.2229,,North Carolina,United States,World,
process1804,37029,,Unit process,,population,9965,carbon sequestration,,292780.9404,,North Carolina,United States,World,
process1805,37031,,Unit process,,population,66415,carbon sequestration,,861533.6054,,North Carolina,United States,World,
process1806,37033,,Unit process,,population,23615,carbon sequestration,,1254788.432,,North Carolina,United States,World,
